"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"9VJMSPH4","conferencePaper","2020","Li, Y.; Podilchak, S.K.; Anagnostou, D.E.","A Miniaturized Circularly Polarized Antenna Using a Meandered Folded-Shorted Patch Array for CubeSats","Eur. Conf. Antennas Propag., EuCAP","9788831299008 (ISBN)","","10.23919/EuCAP48036.2020.9135713","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088667624&doi=10.23919%2FEuCAP48036.2020.9135713&partnerID=40&md5=dde8919fc9bca06b51fa8ec4dfc9435d","The design and operation of a miniaturized antenna array offering circularly polarized (CP) radiation for CubeSats and other micro-satellites is presented. The proposed antenna array combines folded-shorted patches (FSPs) and meandering for antenna miniaturization. Both techniques enable a decrease of the quarter-wavelength shorted patch while maintaining a quarter-wavelength resonant length. Realization of CP is achieved by an ultra-compact and planar feed circuit consisting of a network of meander-shaped 90° and 180° hybrid couplers, providing quadrature feeding of the FSP elements and for integration onto the backside of the antenna ground plane whose physical dimension is only 9 cm × 9 cm. Good CP performances are observed for the developed UHF-band antenna for the CubeSat standard and with a size of only 0.135 \lambda \times 0.135 \lambda considering the 450 MHz design frequency. © 2020 Elsevier B.V., All rights reserved.","2020","2025-11-07 22:06:18","2025-11-07 22:06:18","","","","","","","","","","","","","Institute of Electrical and Electronics Engineers Inc.","","English","","","Scopus","","","","Journal Abbreviation: Eur. Conf. Antennas Propag., EuCAP","<p>Export Date: 07 November 2025; Cited By: 4; Conference name: 14th European Conference on Antennas and Propagation, EuCAP 2020; Conference location: Copenhagen</p>","","","Antenna arrays; Antenna feeders; Antenna grounds; Antenna miniaturization; circular polarisation (CP); Circular polarization; Circularly polarized; Circularly polarized antennas; CubeSats; Design and operations; Electric connectors; Folded shorted patch; Folded-shorted patch (FSP) antenna; meandering; Micro satellites; Microstrip antennas; Miniaturized antennas; Physical dimensions; Quarter-wavelength; satellite communications; sequentially rotated arrays; Slot antennas","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YX2ADFT7","conferencePaper","2020","Mazingue, G.; Byrne, B.; Romier, M.; Capet, N.","3D Printed Ceramic Antennas for Space Applications","Eur. Conf. Antennas Propag., EuCAP","9788831299008 (ISBN)","","10.23919/EuCAP48036.2020.9135312","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088663117&doi=10.23919%2FEuCAP48036.2020.9135312&partnerID=40&md5=d3a968a903c0e3f720cf4464b258f89a","This paper is an application and an evolution of the new technology that has been already used for a GNSS L1 patch antenna. This technology allows the design of miniature antennas consisting of ceramic material manufactured with an additive process. Based on a patented technology, the dielectric material is structured with a 3D lattice design to obtain the desired effective permittivity. Two different lattices have been studied in this paper which are applied to a miniature circularly polarized dielectric resonator antenna (DRA). Simulated results are given and discussed. © 2020 Elsevier B.V., All rights reserved.","2020","2025-11-07 22:06:18","2025-11-07 22:06:18","","","","","","","","","","","","","Institute of Electrical and Electronics Engineers Inc.","","English","","","Scopus","","","","Journal Abbreviation: Eur. Conf. Antennas Propag., EuCAP","<p>Export Date: 07 November 2025; Cited By: 16; Conference name: 14th European Conference on Antennas and Propagation, EuCAP 2020; Conference location: Copenhagen</p>","","","3D lattices; 3D printed antenna; 3D printers; Additive process; Artificial dielectrics; Bravais lattice; Circularly polarized; Dielectric devices; Dielectric materials; Dielectric resonator antenna; Dielectric resonator antennas; Effective permittivity; Microstrip antennas; Microwave antennas; Miniature antenna; NanoSat/CubeSat antenna; Patented technology; Patents and inventions; Simulated results; Slot antennas; Space applications","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLFZ3C7R","conferencePaper","2020","Vieira, J.M.; Facco, R.; Heckler, M.V.T.","Compact UHF Printed Antennas for Nano-Satellites","Eur. Conf. Antennas Propag., EuCAP","9788831299008 (ISBN)","","10.23919/EuCAP48036.2020.9135073","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088650019&doi=10.23919%2FEuCAP48036.2020.9135073&partnerID=40&md5=4355213e9ba3cdbf8c9cd5f0ad559424","This paper presents the application of miniaturization techniques to UHF printed antennas designed for installation onto 8-U nano-satellites. The first structure studied is a rectangular dielectric resonator antenna and the second one is a compact reactive loaded slot antenna. Both radiators are used to compose four-element planar arrays. The analyzed topologies are compared, whereby the array composed of slot antennas yielded the lighter solution with good electromagnetic performance. © 2020 Elsevier B.V., All rights reserved.","2020","2025-11-07 22:06:18","2025-11-07 22:06:18","","","","","","","","","","","","","Institute of Electrical and Electronics Engineers Inc.","","English","","","Scopus","","","","Journal Abbreviation: Eur. Conf. Antennas Propag., EuCAP","<p>Export Date: 07 November 2025; Cited By: 2; Conference name: 14th European Conference on Antennas and Propagation, EuCAP 2020; Conference location: Copenhagen</p>","","","Antenna arrays; Antennas; Dielectric devices; Electromagnetic performance; Microstrip antennas; Microwave antennas; Miniaturization techniques; Miniaturized Antennas.; Nanosatellites; Planar arrays; Rectangular dielectric resonator antennas; Satellite antennas; Satellite Antennas; Slot antennas; UHF Antennas","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6BKBYL9R","journalArticle","2020","Li, Y.; Podilchak, S.K.; Anagnostou, D.E.; Constantinides, C.; Walkinshaw, T.","Compact Antenna for Picosatellites Using a Meandered Folded-Shorted Patch Array","IEEE Antennas and Wireless Propagation Letters","","15361225 (ISSN)","10.1109/LAWP.2020.2966088","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081931362&doi=10.1109%2FLAWP.2020.2966088&partnerID=40&md5=2d0c748a6302b2d036fbfac68c3ae06f","The design and operation of a compact antenna array offering circularly polarized (CP) radiation for picosat and other small satellites for communication applications is presented. The proposed array combines the folded-shorted patches (FSPs) and meandering for antenna miniaturization. Realization of CP is achieved by a compact and planar feed circuit consisting of a network of meander-shaped 90° and 180° hybrid couplers, which can provide quadrature feeding of the FSP elements and can be integrated onto the backside of the antenna ground plane, which is only 5 × 5 cm2. Agreement in terms of the simulations and measurements is observed with realized gain values of more than 3 dBic at 1.065 GHz and with an antenna size of 0.17λ<inf>0</inf> × 0.17λ<inf>0</inf>. © 2020 Elsevier B.V., All rights reserved.","2020","2025-11-07 22:06:18","2025-11-07 22:06:18","","477-481","","3","19","","IEEE Antennas Wirel. Propag. Lett.","","","","","","","","English","","","Scopus","","","","Publisher: Institute of Electrical and Electronics Engineers Inc.","<p>Export Date: 07 November 2025; Cited By: 17; Correspondence Address: S.K. Podilchak; Institute of Sensors, Signals and Systems, Heriot-Watt University, Edinburgh, EH14 4AS, United Kingdom; email: s.podilchak@ed.ac.uk</p>","","","Antenna arrays; Antenna feeders; Antenna grounds; Antenna miniaturization; Circular polarisation (CP); Communication application; Communication satellites; Design and operations; Electric connectors; Folded shorted patch; Folded-shorted patch (FSP) antenna; Meandering; Microstrip antennas; Microwave antennas; Satellite communication systems; Satellite communications; Sequentially rotated arrays; Simulations and measurements; Slot antennas; Small satellites","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CW3BUVYA","conferencePaper","2020","Vertegaal, C.; Bentum, M.","Feasibility Study of Inflatable Antennas as Observational Antenna for Ultra Low Frequency CubeSat Applications","IEEE Aerosp. Conf. Proc.","1095323X (ISSN); 9781479916221 (ISBN); 9781665490320 (ISBN); 9781467376761 (ISBN); 9781424438884 (ISBN); 9781728127347 (ISBN); 9781728174365 (ISBN); 9780780376519 (ISBN); 9781424473502 (ISBN); 9781467318112 (ISBN); 9781424414888 (ISBN)","","10.1109/AERO47225.2020.9172668","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079141484&doi=10.1109%2FAERO47225.2020.9172668&partnerID=40&md5=f5f484f80e03fdb9b466ce8a4b9381ee","This paper presents a feasibility study on the use of an inflatable structure as observational antenna payload for a CubeSat. The objective for the antenna is to detect signals originating from the Dark Ages, which are expected to be between 80 kHz and 30 MHz. For this, antennas are needed with a large effective aperture to increase the sensitivity as well as to be sensitive to the low frequency signals, and which still fit inside a CubeSat. One of the ways to deploy a large structure which is packed in a small volume during launch, is by using inflatable antennas. Previous work has shown the feasibility of using inflatable antennas as reflector antennas. The novelty in this work is the study on the use of the inflatable antenna as an observational antenna instead of a directive reflector antenna. Here the radiating active antenna elements are printed on the thin membrane. An analysis is done on usable antenna designs that can be used for the application and specifically for these inflatable structures. Next an analysis on the possible practical implementation of such a system is done including but not limited to the material the membrane, method of inflation and folding techniques. In the end, a possible design is shown, which uses 8 sinuous antennas on very thin PVE film with a conductive coating. A scale model using generic cost-effective PCB material is shown which will be further investigated and tested. Future research will demonstrate an actual practical test. © 2022 Elsevier B.V., All rights reserved.","2020","2025-11-07 22:06:18","2025-11-07 22:06:18","","","","","","","","","","","","","IEEE Computer Society","","English","","","Scopus","","","","Journal Abbreviation: IEEE Aerosp. Conf. Proc.","<p>Export Date: 07 November 2025; Cited By: 6; Conference name: 2020 IEEE Aerospace Conference, AERO 2020; Conference location: Big Sky; MT</p>","","","Antenna reflectors; Conductive coatings; Cost effectiveness; Directive antennas; Economic analysis; Feasibility studies; Folding technique; Inflatable antenna; Inflatable structures; Low-frequency signals; Microstrip antennas; Planning; Reflection; Reflector antennas; Sinuous antennas; Ultra low frequencies","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","IEEE Aerospace Conference Proceedings","","","","","","","","","","","","","","",""
"8MC9X2JX","journalArticle","2020","Johnson, A.D.; Manohar, V.; Bojja Venkatakrishnan, S.B.; Volakis, J.L.","Low-Cost S-Band Reconfigurable Monopole/Patch Antenna for CubeSats","IEEE Open Journal of Antennas and Propagation","","26376431 (ISSN)","10.1109/OJAP.2020.3034051","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112352880&doi=10.1109%2FOJAP.2020.3034051&partnerID=40&md5=c801cadd0a1f358e6cf9416514fc1dc9","The development of reconfigurable antennas compatible with a CubeSat form factor can aid several space missions. Often, satellite missions require multiple wireless links with the same radio, but the design of such antennas is challenging due to the mechanical constraints and the limited power aboard a CubeSat. In this article, we present a unique reconfigurable antenna concept enabled by adhesive polyimide tapes. The presented antenna can switch from a conventional patch to a monopole-like antenna with minimal actuation complexity. This reconfiguration provides choices for polarization, pattern, and gain without use of active components for size, cost and power consumption reductions. The frequency of operation is S-band (2.4 GHz), and the antenna achieves S_{11} < -10 dB for both reconfiguration states. Measurements compare well with simulations in both states. © 2021 Elsevier B.V., All rights reserved.","2020","2025-11-07 22:06:18","2025-11-07 22:06:18","","598-603","","","1","","IEEE Open J. Antennas Propag.","","","","","","","","English","","","Scopus","","","","Publisher: Institute of Electrical and Electronics Engineers Inc.","<p>Export Date: 07 November 2025; Cited By: 23; Correspondence Address: V. Manohar; Department of Electrical and Computer Engineering, Florida International University, Miami, United States; email: vmanohar@fiu.edu</p>","","","Active components; Adhesives; antenna radiation patterns; Antennas; Costs; directive antennas; Frequency of operation; Mechanical constraints; Microstrip antennas; Microwave antennas; Monopole antennas; Multiple wireless links; omnidirectional antennas; patch antennas; Power consumption reduction; Radio links; Reconfigurable antenna; satellite antennas; Satellite mission; Slot antennas; Small satellites; Space missions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Y5ISYPLS","conferencePaper","2020","Ivanov, D.; Barschke, M.F.; Ovchinnikov, M.; Briess, K.","Flight results from a passively magnetic stabilized single unit cubesat","Adv Astronaut Sci","00653438 (ISSN); 9780877036531 (ISBN); 0877031614 (ISBN); 0877033803 (ISBN); 9780877036296 (ISBN); 9780877035282 (ISBN); 0877032114 (ISBN); 9780877035374 (ISBN); 0877033781 (ISBN); 9780877036654 (ISBN); 0877033587 (ISBN)","","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111806354&partnerID=40&md5=cabfb0ce3281b7bb5bea01ef8a367bad","BEESAT-3 is an educational single unit CubeSat mission with the objective to demonstrate an S-band transmitter and a small camera in low Earth orbit. As the transmitter uses a patch antenna with an opening angle of eighty degrees for downlink, the satellite needs to be orientated towards the ground station for data transmission. Considering the moderate pointing requirements, attitude control was implemented as fully passive system based on a permanent magnet and a hysteresis plate in order to limit the complexity of the spacecraft. However, Sun sensors and gyroscopes were implemented to allow for an evaluation of the attitude alignment while passing the ground station. After the launch of BEESAT-3 in April 2013, no whatsoever signal could be received from the spacecraft. However, after nearly five years in orbit, in January 2018, the first successful contact to the satellite could be established and after a significant upgrade of the ground station antenna all mission objectives could be met in the subsequent months. With this paper we present first orbit results from the evaluation of the performance of the passive attitude control system. © 2021 Elsevier B.V., All rights reserved.","2020","2025-11-07 22:06:18","2025-11-07 22:06:18","","217-233","","","173","","","","","","","","Univelt Inc.","","English","","","Scopus","","","","Journal Abbreviation: Adv Astronaut Sci","<p>Export Date: 07 November 2025; Cited By: 1; Conference name: 5th IAA Conference on University Satellite Missions and Cubesat Workshop, 2020; Conference location: Rome; CODEN: ADASA</p>","","","Attitude alignments; Attitude control; Communication satellites; Flight control systems; Ground stations; In-orbit; Low earth orbits; Microstrip antennas; Mission objectives; Opening angle; Orbits; Passive systems; Permanent magnets; Satellite antennas; Satellite ground stations; Satellites; Slot antennas; Sun sensor; Transmitters","","Graziani, F.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Advances in the Astronautical Sciences","","","","","","","","","","","","","","",""
"KG5CR4JS","conferencePaper","2020","Shonibare, T.; Sharif, T.","C6 stars: A scalable 256-element phased array for nano spacecrafts","Proc. Int. Astronaut. Congr., IAC","00741795 (ISSN); 9781713843085 (ISBN); 9798331312114 (ISBN); 9798331312268 (ISBN); 9781510855373 (ISBN); 9798331312077 (ISBN); 9781713843122 (ISBN); 9798331312107 (ISBN); 9798331312367 (ISBN); 9781713843054 (ISBN); 9798331312213 (ISBN)","","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100951465&partnerID=40&md5=aa54d5732b145757dc208f39556b38db","After successfully concluding a Canadian Space Agency (CSA) technology development project, C6 Launch Systems has designed, built and tested a prototype scalable phased array that allows spacecrafts electronically steer their radio beams at earth and space-based stations to provide high-performance data links. The integrated system occupies a Cubesat volume of 0.25U employing an integrated transceiver, an up-down converter, and a chain of beamforming circuits to manage the phase and gain its elements. The array's elements are slot coupled microstrip antennas etched on an asymmetric PTFE substrate stack and have a 10dB impedance bandwidth of 900MHz, with a maximal 25dB return loss at 24GHz. Circular polarization is made possible by using a cross slot geometry. The beamforming technology is scalable, low-power, lightweight and made from commercially-off-the-shelf components requiring 0.5W for each 16-element at maximum gain. The transceiver technology is to be used at the C6 System Integration and Engine Test. Link budget estimates show that integrating the developed phased array with an existing ground station, having an Equivalent Isotropic Radiated Power (EIRP) and gain-to-noise-temperature (G/T) of 41.5dBW and 4.7dB/K, results in improved data links compared to omnidirectional antennas from launchpad to low earth orbit. Presented in this paper is the background and systems design information of the scalable phased array antenna. This paper also demonstrates the system's usage and performance at the System Integration and Engine Test and in conjunction with an existing ground station. © 2021 Elsevier B.V., All rights reserved.","2020","2025-11-07 22:06:18","2025-11-07 22:06:18","","","","","2020-October","","","","","","","","International Astronautical Federation, IAF","","English","","","Scopus","","","","Journal Abbreviation: Proc. Int. Astronaut. Congr., IAC","<p>Export Date: 07 November 2025; Cited By: 0; Correspondence Address: T. Shonibare; C6 Launch Systems, Strathroy, 6415 Inadale Drive, N7G 3H4, Canada; email: tshonibare@c6launch.ca; Conference name: 71st International Astronautical Congress, IAC 2020; Conference location: Virtual, Online; Conference sponsors: Agenzia Spaziale Italiana (ASI); Airbus; et al.; European Space Agency; Lockheed Martin; Northrop Grumman</p>","","","Antenna phased arrays; Beam forming networks; Beamforming; Budget control; Canadian Space Agency; Commercially off the shelf components; Earth (planet); Electric impedance; Engines; Equivalent isotropic radiated power; Impedance bandwidths; Microstrip antennas; Omnidirectional antennas; Orbits; Phased array antennas; Radio links; Radio transceivers; Slot antennas; Small spacecraft transceiver and phased array; System integration; Technology development projects; Transceiver technology","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Proceedings of the International Astronautical Congress, IAC","","","","","","","","","","","","","","",""
"BUPNIQFK","conferencePaper","2020","Elshiwi, A.M.; Elhefnawy, F.","Investigation of C-band antenna for nanosatellite constellations based on inter-satellite link calculations","Proc. Int. Astronaut. Congr., IAC","00741795 (ISSN); 9781713843085 (ISBN); 9798331312114 (ISBN); 9798331312268 (ISBN); 9781510855373 (ISBN); 9798331312077 (ISBN); 9781713843122 (ISBN); 9798331312107 (ISBN); 9798331312367 (ISBN); 9781713843054 (ISBN); 9798331312213 (ISBN)","","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100947132&partnerID=40&md5=f67762326fe7cfd05785e182c03d1d99","Works on nanosatellites have gained momentum recently. Especially those that consider nanosatellite constellations as a platform for the development and demonstration of new space technologies. That could be beneficial for university students, scientists, researchers and industry.Nanosatellites as a network in space involving the formation of flying platforms utilizing an inter-satellite link (ISL). Through this link, nanosatellites should be continuous connectivity in real-time enabling control and information processing with a two-way connection. To ensure that, an antenna is a key aspect.The proposed paper aims to investigate an antenna with a low profile and low power consumption that can be easily integrated on nanosatellites. Taking into consideration the constraints of the platform, communication link, and mission aspects. Hence, the trade-off between miniaturization and functionality is essential. To realize that, an inset-fed microstrip antenna operating in the C-band is developed. The required antenna gain was derived for preserved inter-satellite distance. Taking into account the orbital temperature variation effect on link budget calculations. The antenna has been designed and simulated at a resonant frequency of 5.8 GHz using Ansoft high frequency structure simulator (HFSS) software. Efficient inter-satellite communication is expected during mission life. Further investigations could be addressed to develop a microstrip antenna array with beam steering capability for future nanosatellite missions. © 2021 Elsevier B.V., All rights reserved.","2020","2025-11-07 22:06:18","2025-11-07 22:06:18","","","","","2020-October","","","","","","","","International Astronautical Federation, IAF","","English","","","Scopus","","","","Journal Abbreviation: Proc. Int. Astronaut. Congr., IAC","<p>Export Date: 07 November 2025; Cited By: 0; Correspondence Address: A.M. Elshiwi; Engineering Model Laboratory, Egyptian Space Agency, 5th Settlement, Front of Al-Fattah Al-Alim Mosque, behind Madinaty, Cairo, Kilo 6 Middle Ring Road, Egypt; email: abdallaelshiwi1980@gmail.com; Conference name: 71st International Astronautical Congress, IAC 2020; Conference location: Virtual, Online; Conference sponsors: Agenzia Spaziale Italiana (ASI); Airbus; et al.; European Space Agency; Lockheed Martin; Northrop Grumman</p>","","","Antenna arrays; Budget control; C-band; Computer software; Economic and social effects; High-frequency structure simulator softwares; Inset-fed antenna; Inter satellite distances; Inter-satellite communication; Inter-satellite link; Intersatellite communications; Low-power consumption; Microstrip antenna; Microstrip antennas; Microwave antennas; Nanosatellite; Nanosatellites; Natural frequencies; Orbits; Satellite antennas; Satellite communication systems; Satellite links; Space platforms; Space technologies; Temperature variation; University students","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Proceedings of the International Astronautical Congress, IAC","","","","","","","","","","","","","","",""
"998T5W72","conferencePaper","2020","Jiang, M.; Cui, J.; Zhang, P.; Ji, S.; Wang, T.; Han, R.; Xu, H.","Development of a high-directivity reconfigurable antenna for small satellite communication application","Proc. Int. Astronaut. Congr., IAC","00741795 (ISSN); 9781713843085 (ISBN); 9798331312114 (ISBN); 9798331312268 (ISBN); 9781510855373 (ISBN); 9798331312077 (ISBN); 9781713843122 (ISBN); 9798331312107 (ISBN); 9798331312367 (ISBN); 9781713843054 (ISBN); 9798331312213 (ISBN)","","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100944984&partnerID=40&md5=4602692151deb24492da26c5b0931714","As the small satellite revolution is triggering a new race in the recent years, the requirements of communication applications of between devices on earth and satellites are significantly increasing. Various communication modes integrated in one single system on small satellite is becoming a challenge. In order to compatible different communication modes, the reconfigurable antenna in space/frequency domain is becoming one of the core technologies for satellite communications. There is one common problem for the application of satellite antenna: with the increasing of the numbers of devices on earth the signal reception becomes impossible with low-directivity antennas. However, antenna typical for high-directivity often have fixed beam or frequency band, reconfigurable antenna with high-directivity is seldomly researched. To solve these problems, this paper proposed a lens-loaded reconfigurable framework to realize high-directivity reconfigurable in both space domain and frequency domain for satellite communication applications. The proposed lens-loaded reconfigurable antenna consists of a 3D-printed spherical lens and an array of frequency recconfigurable feed array located on its focal plane. This paper gives the overall structure and work principle of the high-directivity reconfigurable antenna. The antenna is simulated by full-wave EM simulation software CST. The directivity, beamscanning, and isolation performances are estimated. The directivity is range from 17.7 to 23.1dBi and 18.9 to 22.2dBi at low and high reconfigurable frequency bands, the beam scanning of over 30° is achieved. The analysis results show that the improvement of antenna gain is over 17.8dB by loading spherical lens on the reconfigurable feed antenna in the normal direction, approximately 60 times than the conventional reconfigurable antenna. The design issues, analysis processes and the potential applications on satellite communication of the proposed antenna are presented in detail. The proposed antenna could be a good substitution of phased array for low-cost and high-directivity small satellite communication applications. © 2021 Elsevier B.V., All rights reserved.","2020","2025-11-07 22:06:18","2025-11-07 22:06:18","","","","","2020-October","","","","","","","","International Astronautical Federation, IAF","","English","","","Scopus","","","","Journal Abbreviation: Proc. Int. Astronaut. Congr., IAC","<p>Export Date: 07 November 2025; Cited By: 0; Correspondence Address: M. Jiang; Shanghai Radio Equipment Research Institute, Minhang district, Shanghai, 1555 Zhongchun Street, 201109, China; email: jmjiangmei263@163.com; Conference name: 71st International Astronautical Congress, IAC 2020; Conference location: Virtual, Online; Conference sponsors: Agenzia Spaziale Italiana (ASI); Airbus; et al.; European Space Agency; Lockheed Martin; Northrop Grumman</p>","","","3D printers; Antenna feeders; Antenna phased arrays; Communication application; Communication mode; Communication satellites; Computer software; Frequency domain analysis; Frequency domains; High directivity; Isolation performance; Lens antennas; Microstrip antennas; Reconfigurable antenna; Reconfigurable frequencies; Satellite antennas; Satellite communication; Satellite communication systems; Satellite communications; Scanning antennas; Small satellite; Small satellite communications; Small satellites","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Proceedings of the International Astronautical Congress, IAC","","","","","","","","","","","","","","",""
"7CXVQNW9","conferencePaper","2020","Mayank, n.; Schumacher, J.; Tandon, T.; Kaur, R.; Sundaramoorthy, G.; Sahoo, U.K.","Deep space small satellite communication system and antenna design","Proc. Int. Astronaut. Congr., IAC","00741795 (ISSN); 9781713843085 (ISBN); 9798331312114 (ISBN); 9798331312268 (ISBN); 9781510855373 (ISBN); 9798331312077 (ISBN); 9781713843122 (ISBN); 9798331312107 (ISBN); 9798331312367 (ISBN); 9781713843054 (ISBN); 9798331312213 (ISBN)","","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100938863&partnerID=40&md5=855565c5ebebbae4d751f81196cf8aab","Privatization of Space industry has initiated a new race for space exploration, where public, private, society and politics would come together to plan and support space missions to put human presence in deep space. The innovations and miniaturization of technology has enabled low cost deep space missions which were not possible before. The new space has commercial outlook, and this is the reason why private money will inflow soon into this industry. Having a human space history and a lot of useful resources, moon has become a very strategic celestial body for human space exploration. Space agencies like ESA has publicly declared to build and support Moon Village and NASA has started an initiative called COTS (Commercial Orbit Transport Service) with a view to have a cooperative effort of public and private sector to do space exploration. Many studies regarding different lunar architectures like communication, mining, etc. have been studied and are being studied to estimate challenges and risks of such missions. This paper will explain the communication architecture required to support lunar infrastructure development. The expected performance of lunar relay constellation would be explained based on link budget calculations. Different orbit manoeuvres with selected lunar orbit and its importance will be addressed in this paper. Based on link budget calculations a functional block diagram of a communication system RF front end is discussed and prototype is developed. The communication system prototype is designed for CubeSat missions. The state-of-the-art technologies used to optimize the performance of this system are Software Defined Radio and additive manufactured small satellite patch antennae. © 2021 Elsevier B.V., All rights reserved.","2020","2025-11-07 22:06:18","2025-11-07 22:06:18","","","","","2020-October","","","","","","","","International Astronautical Federation, IAF","","English","","","Scopus","","","","Journal Abbreviation: Proc. Int. Astronaut. Congr., IAC","<p>Export Date: 07 November 2025; Cited By: 0; Conference name: 71st International Astronautical Congress, IAC 2020; Conference location: Virtual, Online; Conference sponsors: Agenzia Spaziale Italiana (ASI); Airbus; et al.; European Space Agency; Lockheed Martin; Northrop Grumman</p>","","","3D printers; Aerospace industry; Budget control; Communication architectures; Deep space missions; Functional block diagrams; Human space explorations; Infrastructure development; Interplanetary flight; Microstrip antennas; Moon; NASA; Nomenclature; Orbits; Privatization; Public and private sector; Risk perception; Satellite antennas; Satellite communication systems; Service industry; Slot antennas; Small satellites; Software radio; Software-defined radios; State-of-the-art technology","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Proceedings of the International Astronautical Congress, IAC","","","","","","","","","","","","","","",""
"JGLELLBD","conferencePaper","2020","Maged, M.A.; Youssef, A.; El-Akhdar, A.; Akah, H.","Dual-Polarized SAR antenna array mounted on a small satellite","Proc. Int. Astronaut. Congr., IAC","00741795 (ISSN); 9781713843085 (ISBN); 9798331312114 (ISBN); 9798331312268 (ISBN); 9781510855373 (ISBN); 9798331312077 (ISBN); 9781713843122 (ISBN); 9798331312107 (ISBN); 9798331312367 (ISBN); 9781713843054 (ISBN); 9798331312213 (ISBN)","","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100937503&partnerID=40&md5=91f1f25852dacd01d72eb3d659b8fa6b","Synthetic Aperture Radar (SAR) imaging that utilizing polarimetric information is been used in remote sensing applications as a standard. However, using small satellites significantly required low profile, lightweight, and low-cost of SAR antennas. The lighter weight SAR antenna is advantageous for easier platform launch and longer SAR life-span. This paper presents a novel C-band (5.41GHz) dual-polarized SAR antenna designed for small satellites that will be launched by Egyptian Space Agency (EgSA). The SAR antenna is based on connecting multiple patches using a series feeding network on the top layer and the feeding are attached back-to-back in the bottom layer to provide signal feeding to the upper layer using shorting vias that keep the antenna configuration as simple as possible. Simulation agrees well with the measured results that verify the proposed design. © 2021 Elsevier B.V., All rights reserved.","2020","2025-11-07 22:06:18","2025-11-07 22:06:18","","","","","2020-October","","","","","","","","International Astronautical Federation, IAF","","English","","","Scopus","","","","Journal Abbreviation: Proc. Int. Astronaut. Congr., IAC","<p>Export Date: 07 November 2025; Cited By: 0; Correspondence Address: M.A. Maged; Egyptian Space Agency, Egypt; email: maha.ahmed@egsa.gov.eg; Conference name: 71st International Astronautical Congress, IAC 2020; Conference location: Virtual, Online; Conference sponsors: Agenzia Spaziale Italiana (ASI); Airbus; et al.; European Space Agency; Lockheed Martin; Northrop Grumman</p>","","","Antenna arrays; Antenna configurations; Antenna feeders; Bottom layers; Dual polarized antenna; Dual-polarized; Feeding; Feeding networks; Measured results; Microstrip antenna array; Microstrip antennas; Microwave antennas; Multiple patches; Polarimetric informations; Radar antennas; Radar imaging; Remote sensing; Remote sensing applications; Satellite antennas; Satellites; Slot antennas; Small satellites; Space-based radar; Synthetic aperture radar; Vias","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Proceedings of the International Astronautical Congress, IAC","","","","","","","","","","","","","","",""
