"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"N7MYJ5IM","journalArticle","2022","DiCarlofelice, Alessandro; DiGiampaolo, Emidio; Tognolatti, Piero","A Numerical Procedure to Design a UWB Aperture-Coupled Microstrip Antenna Suitable for Space Applications.","Applied Sciences (2076-3417)","","20763417","","https://research.ebsco.com/linkprocessor/plink?id=5587adea-9d8e-3af2-9233-2f9c5a1c2098","In this paper, we show a dual-polarized ultra-wideband aperture-coupled microstrip antennae (ACMA) to be used in space missions such as CubeSat Ka-band applications. We also report the specific developed design procedure, which is distinguished from other design procedures by minimizing the complexity of construction, since it utilizes a simple multilayer structure without interlayer interconnections or inclusions. This design procedure develops an architecture for ACMA with the main objective of minimizing costs in large-scale production. The design starts from assigned specifications in terms of fractional bandwidth constrained to be larger than 40%, return loss better than 10 dB, and polarization purity and polarization isolation better than 25 dB, using materials with adequate ohmic and dielectric losses. A frequency-scaled prototype has been also designed, realized, and measured. Good agreement between the simulation and measurement results has been obtained.","2022","2025-11-07 22:19:19","2025-11-07 22:19:19","","11243-null","","21","12","","","","","","","","","","","","","","","","","","","","","Aperture antennas; Aperture-coupled microstrip antennas; CubeSats (Artificial satellites); Dielectric loss; Industrial costs","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PBGXBIYW","journalArticle","2023","Fernandez, Lara; Munoz-Martin, Joan Francesc; Ruiz-de-Azua, Joan A.; Calveras, Anna; Camps, Adriano","Design and validation of a dual-band circular polarization patch antenna and stripline combiner for the FSSCat mission.","Acta Astronautica","","0094-5765","","https://research.ebsco.com/linkprocessor/plink?id=4c149f19-b02d-32d0-bef2-077a5aec7319","The FMPL-2 payload on board the 3 Cat-5/A 6 Unit CubeSat, part of the FSSCat CubeSat mission, includes a dual L-Band Microwave Radiometer and a Global Navigation Satellite System Reflectometer, in one instrument, implemented in a Software Defined Radio. One of the design challenges of this payload was its Nadir looking Antenna, which had to be directive (&gt; 12 dB), dual-band at 1400–1427 MHz and 1575.42 MHz, left-hand circularly polarized, and with important envelope restrictions, notably with a low profile. After a trade-off analysis, the best design solution appeared to be an array of six elements each of them being a stacked dual-band patch antenna, with diagonal feed to create the circular polarization, and a six to one stripline combiner. The design process of the elementary antennas first includes a theoretical analysis, to obtain the approximate dimensions. Then, by means of numerical simulations, prototyping, and adjusting the results in the simulations, the manufacturing er","2023","2025-11-07 22:19:19","2025-11-07 22:19:19","","194-204","","null","208","","","","","","","","","","","","","","","","","","","","","All other building equipment contractors; Antennas (Electronics); Circular polarization; Global Positioning System; Microstrip antennas; Microwave radiometers; Multifrequency antennas; Other Building Equipment Contractors; Other Electronic Parts and Equipment Merchant Wholesalers; Power and Communication Line and Related Structures Construction; Wireless LANs","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LINY6HLF","journalArticle","2022","Paul, Kajol Chandra; Ahmed, Anis","E-shaped Aperture Coupled Microstrip Patch Array Antenna for High Speed Downlink Applications in Small Satellites.","International Journal of Electronics &amp; Telecommunications","","2081-8491","","https://research.ebsco.com/linkprocessor/plink?id=48a34426-b60d-3f69-8663-58af93f6393e","For high speed downlinking of payload data from small satellites, a new 4x4 aperture coupled microstrip patch array antenna has been presented. The antenna is designed for the Ku band and a peak gain of 18.0 dBi is achieved within the impedance bandwidth from 11.75 GHz to 12.75 GHz. Wide bandwidth is achieved as the patch elements are excited through E-shaped slots having asymmetric side lengths and widths. Each square patch element of the array with truncated corners and appropriately placed slots generates right hand circularly polarized (RHCP) radiation with very high crosspolarization discrimination. A corporate feed network consisting of T-junctions and quarter-wave impedance transformers is developed to feed the array elements from a single coaxial port of 50 Ω. To improve the radiation from the patches and waveguiding in the feed network, two types of Rogers substrates with different dielectric constant and thickness are considered. Our proposed microstrip patch array antenna o","2022","2025-11-07 22:19:19","2025-11-07 22:19:19","","47-56","","1","68","","","","","","","","","","","","","","","","","","","","","Aperture-coupled microstrip antennas; Circular polarization; Microspacecraft; Microstrip antenna arrays; Permittivity","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"N67KKUIC","journalArticle","2018","Lee, Sunghee; Pyo, Seongmin; Kim, Jae‐Hyun","Dual‐band bidirectional circularly polarized microstrip antenna for CubeSat system.","Microwave &amp; Optical Technology Letters","","0895-2477","","https://research.ebsco.com/linkprocessor/plink?id=5730af0c-1089-3352-a4f5-b4809ed5adbe","This article proposes a novel dual‐band bidirectional microstrip antenna with an identical right‐handed circularly polarized sense for a CubeSat system application. The asymmetrical arrow‐ended cross slot embedded only on the ground layer is dually utilized as the backward slot antenna at 1.575 GHz and the perturbing element of the microstrip antenna with forward radiations at 2.23 GHz. The implemented antenna successfully demonstrates dual‐band bidirectional right‐handed circular polarizations in good agreement with the simulation results for the global positioning system and the satellite telemetry of a CubeSat system.","2018","2025-11-07 22:19:19","2025-11-07 22:19:19","","2989-2992","","12","60","","","","","","","","","","","","","","","","","","","","","All other building equipment contractors; Antennas (Electronics); Bandwidths; Broadband antennas; Microstrip antennas; Other Building Equipment Contractors; Other Electronic Parts and Equipment Merchant Wholesalers; Power and Communication Line and Related Structures Construction; Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing; Wireless communications; Wireless Telecommunications Carriers (except Satellite)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Q5QXCUSL","journalArticle","2020","Platero, Valorie; Ferguson, Philip; Jayaraman, Raghavan; Isleifson, Dustin","2-In-1 smart panels: Embedding phased array patch antennas within satellite structures.","Acta Astronautica","","0094-5765","","https://research.ebsco.com/linkprocessor/plink?id=4fe3843b-5d74-3f3a-b9ae-0f96b1d41832","The increasing commercialization of space missions call for versatile subsystems that make efficient use of limited spacecraft volumes. Smart panel technology that provides both mechanical and electrical functionality is a beneficial solution to spacecraft miniaturization. Combining different subsystems that are usually developed independently of each other is an innovative approach to space system design. Embedding antennas within satellite structural components reduces the overhead required for integrating numerous systems and maximizes space for the payload and other critical instruments. Microstrip patch antennas provide a low profile, light weight, small-dimension and easily manufactured solution to small satellite communication. The phased array functionality of the antenna enables dynamic beamforming for maximum versatility. In this paper, we evaluate the feasibility of an embedded phased array microstrip patch antenna with a hybrid composite structural panel comprised of carbo","2020","2025-11-07 22:19:19","2025-11-07 22:19:19","","51-56","","null","175","","","","","","","","","","","","","","","","","","","","","Adaptive antennas; Directional antennas; IEEE 802.16 (Standard); Microstrip antenna arrays; Phased array antennas; Planar antenna arrays; Satellite Telecommunications; Telecommunication satellites","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NWPCH4AA","journalArticle","2018","Lee, Sunghee; Pyo, Seongmin; Kim, Jae‐Hyun","Circularly polarized microstrip antenna with bidirectional radiation using dual‐layered arrow‐shape slot perturbation for CubeSat application.","Microwave &amp; Optical Technology Letters","","0895-2477","","https://research.ebsco.com/linkprocessor/plink?id=2f142b7d-66f7-3933-8c0c-fa1937f339f8","Abstract: This article proposes a novel circularly polarized microstrip antenna supported with bidirectional opposite‐sense radiation using a dual‐layered arrow‐shaped slot perturbation. Unlike a conventional perturbation which is etched only on one side, the arrow‐shaped slot perturbation of the proposed antenna is divided into two diagonal half‐arrows and etched on both the top and bottom side. Consequently, the counter‐clockwise rotation of electric surface currents at the radiator side for right‐handed circular polarization and the clockwise rotation of those at the ground side for left‐handed circular polarization are successfully achieved. The measurement results of the proposed antenna show good agreement with the simulations of reflection coefficients, axial ratios, antenna gains, and radiation patterns.","2018","2025-11-07 22:19:19","2025-11-07 22:19:19","","2018-2022","","8","60","","","","","","","","","","","","","","","","","","","","","CubeSats (Artificial satellites); Microstrip antennas; Perturbation theory; Polarization (Electricity); Slot antennas","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EDFS4TYC","journalArticle","2017","Suárez-Fajardo, Carlos A.; Martín-Jackson, Cristiam D.; Puerto-Leguizamón, Gustavo A.","Antena de Parche Cortocircuitado con Polarización Circular y Sentido de Giro Reconfigurable para Aplicaciones en Satélites de Reducido Tamaño.","Información Tecnológica","","0716-8756","","https://research.ebsco.com/linkprocessor/plink?id=1576e6ef-6f98-3758-917c-4ce3c1da0694","This paper presents the design and characterization of a circular microstrip patch antenna, fed by a hybrid quadrature coupler to achieve reconfigurable circular polarization. The radiating element has a radius of 20.3mm and the overall dimensions of the antenna are 76mm x 76mm X 2.03mm, suitable to attaching it to one of the faces of a satellite (CubeSat 1U). The measurement results of the prototype show a maximum gain of G<sub>0</sub> = 6,04dBi and axial ratio bandwidth of 48.56MHz (2%) respect to 2dB at the center frequency of f<sub>0</sub> = 2,44GHz; an impedance bandwidth of 27.44% respect to the magnitude of the reflection coefficient of S<sub>11</sub> &lt; -10 dB, in the range of 2,295GHz to 3,025GHz at the center frequency of f<sub>0</sub> = 2,44GHz.","2017","2025-11-07 22:19:19","2025-11-07 22:19:19","","125-132","","6","28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PEJSMHW9","journalArticle","2025","Fitzpatrick, David J.; Palo, Scott E.","Innovative Systems Engineering Solutions for Power-Positive Operations: Navigating the Multi-Constraint Challenges of the SWARM-EX CubeSat Mission.","Advances in Space Research","","0273-1177","","https://research.ebsco.com/linkprocessor/plink?id=daee6df1-ccce-311c-849b-7190cebafdc4","Although the small stature of CubeSats and their standardized deployer options help to lower unit development cost and facilitate launch opportunities, the physical size limits of CubeSats prove to be a double-edged sword vis-à-vis sustaining a stable power state while hosting instruments with high power demands and often strict pointing requirements. For the Space Weather Atmospheric Reconfigurable Multiscale-EXperiment (SWARM-EX), this issue is magnified by the mission's ambitious goals; to comply with mission requirements, a SWARM-EX spacecraft is required to concurrently (1) point the science instruments no more than 30 ° off ram when they are operational, (2) point the GPS patch antenna no more than 30 ° off zenith at least once per orbit, (3) point the boresight of the X-Band patch antenna no more than 18 ° from the ground station during downlink, (4) maximize the differential cross-sectional area during differential drag maneuvers, and (5) maximize solar array power generation","2025","2025-11-07 22:19:19","2025-11-07 22:19:19","","6847-6862","","9","75","","","","","","","","","","","","","","","","","","","","","Electronic components; equipment and supplies merchant wholesalers; instruments; Microspacecraft; navigational and communications equipment and supplies merchant wholesalers; Other Electronic Parts and Equipment Merchant Wholesalers; Power and Communication Line and Related Structures Construction; Professional machinery; Scientific apparatus &amp; Semiconductor and other electronic component manufacturing; Semiconductor and Related Device Manufacturing; Short stature; Solar cells; Space environment","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8CY9TDZ6","journalArticle","2024","Nguyen, Ngoc-Lan; Bui, Cong Danh; Quang, Sang Nguyen; Duy, Tran Trung; Nguyen, Tan N.; Tu, Lam-Thanh","A Stacked Planar Antenna Array with Frequency Selective Surface for Downlink Applications of Small Satellites.","IETE Journal of Research","","03772063","","https://research.ebsco.com/linkprocessor/plink?id=0305d797-b489-3a50-9fd4-752ca5eb30e4","In this paper, a low-profile and broadband array antenna is proposed for satellite downlink applications. The proposed antenna is comprised of 4 × 4 elements, which are yielded for the downlink of the C band from 3.7 to 4.8 GHz. By arranging frequency selective surface (FSS) unit cells according to a new architecture, high directivity and broadband are provided, in which each element is covered by a lattice of 3 × 3 periodic metal plates. Based on RO4350B, the final design with a total size of 180 × 180 × 3.175 mm<sup>3</sup> (2.38λ × 2.38λ × 0.04λ at the lowest frequency of 3.97 GHz) has been fabricated, measured, and witnessed a broadband characteristic with S<sub>11</sub> &lt; −10 dB of 36% (3.97–5.5 GHz). In addition, the proposed antenna achieves a peak gain of 16 dBi and a radiation efficiency of 71%.","2024","2025-11-07 22:19:19","2025-11-07 22:19:19","","6115-6123","","7","70","","","","","","","","","","","","","","","","","","","","","Antenna arrays; Broadband antennas; Frequency selective surfaces; Planar antenna arrays; Unit cell","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"V9LCTYH9","journalArticle","2023","Madany, Yasser M.; Elkamchouchi, Hassan M.; Abd-Elmonieum, Sara I.","High-Gain Pixel Patch Antenna Array for Miniature Wireless Communications and IoT Applications.","Progress in Electromagnetics Research C","","19378718","","https://research.ebsco.com/linkprocessor/plink?id=bf315630-4596-37f5-946d-3226863174a3","Since wireless technology has been developed so quickly, there is a surge in interest in multi-band reconfigurable antennas as devices and satellites continue to advance in the direction of downsizing. Due to physical limitations, current and future wireless technologies as well as the cutting-edge compact satellites need antenna systems that are dependable, effective, and have a large bandwidth. The fifth generation of mobile communication technology promises to deliver fast data rates, low latency, and exceptional spectrum efficiency. One of the most crucial factors that makes this technology possible is the way in which satellite technology is integrated with terrestrial communication systems. Therefore, it is crucially important to develop next-generation antennas that can meet the functional requirements for 5G and CubeSat applications. Additionally, the antenna components need to be small and low-profile for Advanced Driver-Assistance Systems (ADAS) and Vehicle-to-Everything (V2","2023","2025-11-07 22:19:19","2025-11-07 22:19:19","","209-225","","null","131","","","","","","","","","","","","","","","","","","","","","All other building equipment contractors; All Other Telecommunications; Antenna arrays; Antennas (Electronics); Beam steering; Communication Equipment Repair and Maintenance; Multifrequency antennas; Other Building Equipment Contractors; Other Electronic Parts and Equipment Merchant Wholesalers; Other telecommunications; Power and Communication Line and Related Structures Construction; Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing; Satellite Telecommunications; Telecommunication; Telecommunication systems; Telecommunications Resellers; Wireless communications; Wireless Internet; Wireless Telecommunications Carriers (except Satellite)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KLL2T5CD","journalArticle","2015","Samsuzzaman, M.; Islam, M. T.; Nahar, M. K.; Mandeep, J. S.; Mansor, F.; Islam, M. M.","Circularly polarized high gain S band antenna for nanosatellite.","International Journal of Applied Electromagnetics &amp; Mechanics","","1383-5416","","https://research.ebsco.com/linkprocessor/plink?id=0315cc41-22c4-3812-aa24-ab3f6baaa311","A circular polarized highly directional S band patch antenna for small satellite applications has been proposed in this invention. The proposed antenna comprises of a square ground plane and two circular radiating patches with annular circular slot fed by a coaxial probe. The circular slot in the radiating patch is responsible for creating resonance at the S band. The prototype is can be easily integrated with a small satellite due to the simplicity of the design. The modification of the circular shape patch by cutting circular shape slots help to excite the resonance at the desired frequency. The simulation and the experimental results have a good agreement. The proposed antenna has achieved an impedance bandwidth of 55 MHz (2.380 GHz-2.435 GHz) and axial ratio (AR) &lt; 3 dB is about 35 MHz (2.410 MHz-2.445 MHz) in the operating band. The prototype has achieved a gain of 8.13 dBi at centre frequency of 2.42 GHz. The directional radiation pattern, circular polarization (CP), and high","2015","2025-11-07 22:19:19","2025-11-07 22:19:19","","1039-1049","","4","47","","","","","","","","","","","","","","","","","","","","","Bandwidths; Circular polarization; Directional antennas; Electric impedance; Nanosatellites; Resonance frequency analysis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VRP9F9M8","journalArticle","2021","디미트로브, 크리스티얀; 이용식; 윤성식; 조승주; 송찬미; 송성찬","위성 Synthetic-Aperture Radar (SAR) 시스템용 X-밴드 이중 편파 마이크로스트립 패치 부배열 안테나.","Journal of Korean Institute of Electromagnetic Engineering &amp; Science / Han-Guk Jeonjapa Hakoe Nonmunji","","12263133","","https://research.ebsco.com/linkprocessor/plink?id=9d63cab6-d737-387a-9bca-822a489b8a96","In this study, a high-performance, dual linearly polarized patch array antenna is presented for satellite synthetic aperture radar (SAR) applications. The antenna features an aperture-fed stacked patch as the radiation element and a stripline feeding network. A high-performance and low-loss dielectric substrate RF-35 by Taconic, and a honeycomb substrate is used. The honeycomb substrate is used to maximize the impedance bandwidth and decrease the insertion loss of the antenna. The proposed antenna offers exceptional isolation between the antenna’s ports in excess of 55 dB owing to its stripline feeding network. The via stitching technique is utilized to suppress the parallel-plate mode excited by the discontinuities in the stripline. The antenna is designed to possess a wide impedance bandwidth. A prototype antenna of size 2×4 elements, which operates in the X-band, is fabricated. Its impedance and radiation performance are experimentally verified, and the results are presented. The a","2021","2025-11-07 22:19:19","2025-11-07 22:19:19","","1031-1038","","12","32","","","","","","","","","","","","","","","","","","","","","All other building equipment contractors; Antenna arrays; Antenna design; Antennas (Electronics); Aperture antennas; Insertion loss (Telecommunication); Nanosatellites; Other Building Equipment Contractors; Other Electronic Parts and Equipment Merchant Wholesalers; Power and Communication Line and Related Structures Construction; Satellite Telecommunications; Synthetic aperture radar; Telecommunication satellites","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SHIUXT6G","journalArticle","2021","Ta, Son Xuat; Nguyen, Van Cuong; Nguyen, Khac Kiem; Dao‐Ngoc, Chien","Single‐feed slotted‐patch antenna loaded with metasurface for CubeSat applications.","International Journal of RF &amp; Microwave Computer-Aided Engineering","","1096-4290","","https://research.ebsco.com/linkprocessor/plink?id=5e9008d8-35cb-3d11-90bd-d6c68659102b","In this paper, a metasurface‐based antenna with broadband circularly polarized (CP) radiation is presented for S‐band CubeSat applications. It consists of a single‐feed slotted patch and a metasurface composed of 4 × 4 periodic metallic plates. The patch is sandwiched between the finite metasurface and ground plane to excite surface wave resonances for the broadband operation. The antenna is designed to achieve the geometry and characteristics, which are compatible with any CubeSat standard structure. The final prototype with an overall size of 0.64λmin × 0.64λmin × 0.026λmin (λmin is the free space wavelength referring to the lowest operational frequency) has been realized and tested. The experiments result in a |S11| &lt; −10 dB bandwidth of 24.64% (1.85‐2.37 GHz), an axial ratio &lt; 3‐dB bandwidth of 15.23% (1.94‐2.26 GHz), and a broadside realized gain of 5.6 to 6.7 dBic. Moreover, the antenna achieves a good broadside right‐hand CP radiation with symmetric pattern, high front‐to","2021","2025-11-07 22:19:19","2025-11-07 22:19:19","","1-10","","4","31","","","","","","","","","","","","","","","","","","","","","All other building equipment contractors; Antenna design; Antennas (Electronics); Broadband antennas; Circular polarization; CubeSats (Artificial satellites); Metamaterial antennas; Other Building Equipment Contractors; Other Electronic Parts and Equipment Merchant Wholesalers; Power and Communication Line and Related Structures Construction","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZU7C6ET7","journalArticle","2022","Aguni, Lahcen; Chabaa, Samira; Ibnyaich, Saida; Sellak, Lahcen; Sarosh, Ahmad; Zeroual, Abdelouhab","A novel automatic‐dependent surveillance‐broadcast patch antenna for aircraft tracking.","Microwave &amp; Optical Technology Letters","","0895-2477","","https://research.ebsco.com/linkprocessor/plink?id=454883c0-dc0f-3505-97d9-07f5b48da1ec","This paper focuses on the design of a novel automatic‐dependent surveillance‐broadcast (ADS‐B) patch antenna operating at 1090 MHz with good bandwidth and good gain for aircraft tracking and navigation purposes. The structure of the proposed antenna consists of a long strip line ended by a crescent patch, a U‐shaped ground plane, and a rectangular substrate. The proposed antenna is simulated using both HFSS and CST electromagnetic simulators. The overall dimensions of the antenna are 130 × 26 × 1.6 mm3, and is fabricated on a low‐cost FR‐4 epoxy substrate. Various parameters are determined and analyzed to evaluate the antenna performance in terms of reflection coefficient, impedance bandwidth, radiation pattern, gain, and efficiency. It has been verified and tested that the simulated results are in very good agreement with the measured ones. At the desired frequency of 1090 MHz, the ADS‐B patch antenna has a gain of 2.23 dBi and a measured impedance bandwidth at −10 dB of 200 MHz. The","2022","2025-11-07 22:19:19","2025-11-07 22:19:19","","2213-2221","","12","64","","","","","","","","","","","","","","","","","","","","","All other building equipment contractors; Antennas (Electronics); Microstrip antennas; Nanosatellites; Omnidirectional antennas; Other Building Equipment Contractors; Other Electronic Parts and Equipment Merchant Wholesalers; Power and Communication Line and Related Structures Construction; Reflectance; Satellite Telecommunications; Surveillance radar; Telecommunication satellites","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PHRDNBX9","journalArticle","2019","Sitompul, Peberlin P.; Sumantyo, Josaphat T. Sri; Kurniawan, Farohaji; Santosa, Cahya Edi; Manik, Timbul; Hattori, Katsumi; Gao, Steven; Liu, Jann-Yenq","A Circularly Polarized Circularly-Slotted-Patch Antenna with Two Asymmetrical Rectangular Truncations for Nanosatellite Antenna.","Progress in Electromagnetics Research C","","19378718","","https://research.ebsco.com/linkprocessor/plink?id=fab99eeb-2c9e-399b-8522-d41ffab1f21c","In this paper, a circularly polarized slot-patch antenna for nanosatellite is presented. The novel design of the circularly polarized wave conducted by two asymmetrical rectangular-truncation techniques implemented on a circularly-slotted-patch on the front side and a deformed-shifted-feedline on the back side of the substrate. The antenna is printed on substrates with the dielectric constant of 2.17 and thickness of 1.6mm. The resonant frequency of the proposed antenna is set at 2.2 GHz with the minimum requirement of the axial ratio bandwidth (ARBW) of 300 MHz. The proposed antenna produces under 10 dB impedance bandwidth (IBW) 1.2765 GHz or equal to 58% (1.7235-3 GHz) with Left-Handed Circular Polarization (LHCP). The average antenna gain reaches 4.5 dBic at 2.2 GHz and the ARBW 327.5MHz or about 14.88% (2.0275-2.355 GHz). This paper includes the description and presentation of the completed discussion.","2019","2025-11-07 22:19:19","2025-11-07 22:19:19","","225-236","","null","90","","","","","","","","","","","","","","","","","","","","","All other building equipment contractors; Antennas (Electronics); Circular polarization; Other Building Equipment Contractors; Other Electronic Parts and Equipment Merchant Wholesalers; Permittivity; Power and Communication Line and Related Structures Construction","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4S24EW92","journalArticle","2024","Govathoti, Prudhvi Raj; Phaneendra, Chirukuri Naga; Naik, Ketavath Kumar","Design of Wider Impedance Bandwidth with Dual-Port CPW-Fed Slotted Patch Antenna for Wireless Communications.","Progress in Electromagnetics Research C","","19378718","","https://research.ebsco.com/linkprocessor/plink?id=5f17c686-8571-3919-a00b-82b7fc8ebad8","A novel dual-port co-planar wave-guide (CPW)-fed rectangular patch (CRSP) antenna with L-shape and rectangular-shaped slots is proposed for wider impedance bandwidth for wireless communications applications. The dimensions of the overall proposed patch antenna are compact, with a size of 20×40×0.07 mm3. It operates from 14.6 GHz to 17.4 GHz with an impedance bandwidth of 2.8 GHz. The isolation between elements is greater than 15 dB within the band. A peak gain of 6.74 dBi and a reflection coefficient of -30 dB at operating frequency have been observed. The two-port (multiple-input and multiple-output) CPW-fed antenna parameters like envelope correlation coefficient (ECC), diversity gain (DG), total active reflection coefficient (TARC), channel capacity loss (CCL), and mean effective gain (MEG) are investigated. The simulated and measured characteristics are found to be satisfactory for CRSP antenna model utilized for wireless communication applications.","2024","2025-11-07 22:19:19","2025-11-07 22:19:19","","33-41","","null","144","","","","","","","","","","","","","","","","","","","","","All other building equipment contractors; Antennas (Electronics); Bandwidths; Nanosatellites; Other Building Equipment Contractors; Other Electronic Parts and Equipment Merchant Wholesalers; Power and Communication Line and Related Structures Construction; Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing; Reflectance; Satellite Telecommunications; Slot antennas; Telecommunication satellites; Wireless communications; Wireless Telecommunications Carriers (except Satellite)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XQLITCII","journalArticle","2015","Islam, M. T.; Cho, Mengu; Samsuzzaman, M.; Kibria, S.","Compact Antenna for Small Satellite Applications [Antenna Applications Corner].","IEEE Antennas &amp; Propagation Magazine","","10459243","","https://research.ebsco.com/linkprocessor/plink?id=651fd221-a84d-3a1a-bd0f-39386ff8ec52","???The combined effort of the Universiti Kebangsaan Malaysia and the Kyushu Institute of Technology (KYUTECH) to develop a small-satellite antenna is presented in this paper. Microstrip antennas offer an ideal solution to satellite communication requirements due to their light weight and low profile. In this paper, a compact single-layer coaxial-probe-fed circularly polarized high-gain patch antenna designed for HORYU-IV nanosatellite S-band communication is presented. HORYU-IV aims to acquire data about high-voltage discharge phenomena in low Earth orbit (LEO). This will enhance the understanding of satellite charging, and overall satellite reliability can be improved for future high-power space programs. The proposed antenna consists of four asymmetric V-shaped slits, i.e., one at each corner of a rectangular patch, and a parasitic rectangular strip. The proposed antenna achieves a sufficient beamwidth for LEO satellite application and less than 3-dB axial ratio for the entire field","2015","2025-11-07 22:19:19","2025-11-07 22:19:19","","30-36","","2","57","","","","","","","","","","","","","","","","","","","","","construction; Low earth orbit satellites; Malaysia); Microspacecraft; Microstrip antenna design &amp; Nanosatellites; Satellite Telecommunications; Telecommunication satellites; Universiti Kebangsaan Malaysia (Bandar Baru Bangi","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LHISW6BX","journalArticle","2025","Yoo, Jengsu; Lee, Myung Lae; Yang, Yong Suk","3D printed and circularly polarized 28 GHz patch antenna array for small satellite communications.","Aerospace Science &amp; Technology","","1270-9638","","https://research.ebsco.com/linkprocessor/plink?id=78ccecf2-63b2-350e-984e-6a12b7799455","This paper presents the design, fabrication, and testing of a high-gain compact 2 × 2 circularly polarized patch antenna array using 3D printing technology for small satellite 5G communication at 28 GHz. The proposed antenna demonstrates high efficiency and a low profile, addressing the limitations in design flexibility associated with traditional PCB fabrication methods. The 2 × 2 array configuration, incorporating via fences, coaxial vertical feedlines, and a sequentially rotated phased feed network, enhances the antenna's bandwidth and axial ratio bandwidth while maintaining compactness, crucial for space-constrained satellite applications. Simulations optimized key antenna parameters, including reflection coefficient, gain, and axial ratio. Measurement results validated the simulations, showing an impedance bandwidth of 6.8 GHz and an axial ratio bandwidth of 3.1 GHz, with a peak gain of 6.33 dB. Thermal cycling and electrical tests ensured the antenna's durability in space enviro","2025","2025-11-07 22:19:19","2025-11-07 22:19:19","","N.PAG-N.PAG","","null","164","","","","","","","","","","","","","","","","","","","","","All other building equipment contractors; Antenna arrays; Antennas (Electronics); Microspacecraft; Other Building Equipment Contractors; Other Electronic Parts and Equipment Merchant Wholesalers; Power and Communication Line and Related Structures Construction; Satellite Telecommunications; Space environment; Telecommunication satellites","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
